"Time of Day","Process Name","PID","Operation","Path","Result","Detail","User","Session","Description","Command Line"
"1:20:06.2729589","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{11dbb47c-a525-400b-9e80-a54615a090c0}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.2730650","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{11dbb47c-a525-400b-9e80-a54615a090c0}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.2732005","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{11dbb47c-a525-400b-9e80-a54615a090c0}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.2771109","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{682159d9-c321-47ca-b3f1-30e36b2ec8b9}\InprocServer32","NAME NOT FOUND","Desired Access: Read","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.2771609","Explorer.EXE","2624","RegOpenKey","HKCR\CLSID\{682159d9-c321-47ca-b3f1-30e36b2ec8b9}\InprocServer32","NAME NOT FOUND","Desired Access: Read","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.2794389","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{C90250F3-4D7D-4991-9B69-A5C5BC1C2AE6}\InprocServer32","NAME NOT FOUND","Desired Access: Read","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.2795931","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{C90250F3-4D7D-4991-9B69-A5C5BC1C2AE6}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.2796201","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{C90250F3-4D7D-4991-9B69-A5C5BC1C2AE6}\InProcServer32\InprocServer32","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.2797485","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{C90250F3-4D7D-4991-9B69-A5C5BC1C2AE6}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.2798506","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{C90250F3-4D7D-4991-9B69-A5C5BC1C2AE6}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.2799509","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{C90250F3-4D7D-4991-9B69-A5C5BC1C2AE6}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.2891543","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{11dbb47c-a525-400b-9e80-a54615a090c0}\InProcServer32","NAME NOT FOUND","Desired Access: Read","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.2892688","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{11dbb47c-a525-400b-9e80-a54615a090c0}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.2967311","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{52205fd8-5dfb-447d-801a-d0b52f2e83e1}\InProcServer32","NAME NOT FOUND","Desired Access: Read","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.2968349","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{52205fd8-5dfb-447d-801a-d0b52f2e83e1}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.3385038","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{529A9E6B-6587-4F23-AB9E-9C7D683E3C50}\InprocServer32","NAME NOT FOUND","Desired Access: Read","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.3386624","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{529A9E6B-6587-4F23-AB9E-9C7D683E3C50}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.3386815","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{529A9E6B-6587-4F23-AB9E-9C7D683E3C50}\InProcServer32\InprocServer32","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.3387277","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{529A9E6B-6587-4F23-AB9E-9C7D683E3C50}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.3387922","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{529A9E6B-6587-4F23-AB9E-9C7D683E3C50}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.3388563","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{529A9E6B-6587-4F23-AB9E-9C7D683E3C50}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.3389189","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{529A9E6B-6587-4F23-AB9E-9C7D683E3C50}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.3409467","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{3CE74DE4-53D3-4D74-8B83-431B3828BA53}\InprocServer32","NAME NOT FOUND","Desired Access: Read","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.3410281","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{3CE74DE4-53D3-4D74-8B83-431B3828BA53}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.3410450","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{3CE74DE4-53D3-4D74-8B83-431B3828BA53}\InProcServer32\InprocServer32","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.3410902","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{3CE74DE4-53D3-4D74-8B83-431B3828BA53}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.3411505","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{3CE74DE4-53D3-4D74-8B83-431B3828BA53}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.3412181","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{3CE74DE4-53D3-4D74-8B83-431B3828BA53}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.3413492","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{3CE74DE4-53D3-4D74-8B83-431B3828BA53}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.3430697","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{A4B544A1-438D-4B41-9325-869523E2D6C7}\InprocServer32","NAME NOT FOUND","Desired Access: Read","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.3431464","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{A4B544A1-438D-4B41-9325-869523E2D6C7}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.3431625","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{A4B544A1-438D-4B41-9325-869523E2D6C7}\InProcServer32\InprocServer32","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.3432062","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{A4B544A1-438D-4B41-9325-869523E2D6C7}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.3432682","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{A4B544A1-438D-4B41-9325-869523E2D6C7}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.3433313","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{A4B544A1-438D-4B41-9325-869523E2D6C7}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.3433936","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{A4B544A1-438D-4B41-9325-869523E2D6C7}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.3451687","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{33C53A50-F456-4884-B049-85FD643ECFED}\InprocServer32","NAME NOT FOUND","Desired Access: Read","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.3452756","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{33C53A50-F456-4884-B049-85FD643ECFED}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.3452977","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{33C53A50-F456-4884-B049-85FD643ECFED}\InProcServer32\InprocServer32","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.3453592","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{33C53A50-F456-4884-B049-85FD643ECFED}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.3454614","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{33C53A50-F456-4884-B049-85FD643ECFED}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.3485415","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{33C53A50-F456-4884-B049-85FD643ECFED}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.3487000","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{33C53A50-F456-4884-B049-85FD643ECFED}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.3531649","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{807C1E6C-1D00-453f-B920-B61BB7CDD997}\InprocServer32","NAME NOT FOUND","Desired Access: Read","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.3532351","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{807C1E6C-1D00-453f-B920-B61BB7CDD997}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.3532499","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{807C1E6C-1D00-453f-B920-B61BB7CDD997}\InprocServer32\InprocServer32","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.3532898","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{807C1E6C-1D00-453f-B920-B61BB7CDD997}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.3533464","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{807C1E6C-1D00-453f-B920-B61BB7CDD997}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.3534261","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{807C1E6C-1D00-453f-B920-B61BB7CDD997}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.3535125","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{807C1E6C-1D00-453f-B920-B61BB7CDD997}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.3901039","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{104846ab-42b1-4e38-a80d-136f78c3f258}\InprocServer32","NAME NOT FOUND","Desired Access: Read","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.3902389","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{104846ab-42b1-4e38-a80d-136f78c3f258}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.3902651","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{104846ab-42b1-4e38-a80d-136f78c3f258}\InProcServer32\InprocServer32","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.3903430","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{104846ab-42b1-4e38-a80d-136f78c3f258}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.3907020","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{104846ab-42b1-4e38-a80d-136f78c3f258}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.3907835","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{104846ab-42b1-4e38-a80d-136f78c3f258}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.3919436","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{104846ab-42b1-4e38-a80d-136f78c3f258}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.3983427","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{5b4dae26-b807-11d0-9815-00c04fd91972}\InprocServer32","NAME NOT FOUND","Desired Access: Read","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.3984321","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{5b4dae26-b807-11d0-9815-00c04fd91972}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.3984491","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{5b4dae26-b807-11d0-9815-00c04fd91972}\InProcServer32\InprocServer32","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.3984935","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{5b4dae26-b807-11d0-9815-00c04fd91972}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.3985537","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{5b4dae26-b807-11d0-9815-00c04fd91972}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.3986170","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{5b4dae26-b807-11d0-9815-00c04fd91972}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.3986805","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{5b4dae26-b807-11d0-9815-00c04fd91972}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.4112755","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{72853161-30C5-4D22-B7F9-0BBC1D38A37E}\InprocServer32","NAME NOT FOUND","Desired Access: Read","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.4114512","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{72853161-30C5-4D22-B7F9-0BBC1D38A37E}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.4114810","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{72853161-30C5-4D22-B7F9-0BBC1D38A37E}\InprocServer32\InprocServer32","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.4115640","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{72853161-30C5-4D22-B7F9-0BBC1D38A37E}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.4116780","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{72853161-30C5-4D22-B7F9-0BBC1D38A37E}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.4117933","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{72853161-30C5-4D22-B7F9-0BBC1D38A37E}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.4132498","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\WOW6432Node\CLSID\{72853161-30C5-4D22-B7F9-0BBC1D38A37E}\InProcServer32","NAME NOT FOUND","Desired Access: Query Value","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.4133989","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{72853161-30C5-4D22-B7F9-0BBC1D38A37E}\InProcServer32","NAME NOT FOUND","Desired Access: Query Value","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.4135413","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{72853161-30C5-4D22-B7F9-0BBC1D38A37E}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.4152961","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\WOW6432Node\CLSID\{72853161-30C5-4D22-B7F9-0BBC1D38A37E}\InProcServer32","NAME NOT FOUND","Desired Access: Query Value","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.4153996","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{72853161-30C5-4D22-B7F9-0BBC1D38A37E}\InProcServer32","NAME NOT FOUND","Desired Access: Query Value","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.4156449","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{72853161-30C5-4D22-B7F9-0BBC1D38A37E}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.4191438","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{72853161-30C5-4D22-B7F9-0BBC1D38A37E}\InprocServer32","NAME NOT FOUND","Desired Access: Read","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.4192205","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{72853161-30C5-4D22-B7F9-0BBC1D38A37E}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.4192367","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{72853161-30C5-4D22-B7F9-0BBC1D38A37E}\InprocServer32\InprocServer32","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.4192811","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{72853161-30C5-4D22-B7F9-0BBC1D38A37E}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:20:06.4193425","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{72853161-30C5-4D22-B7F9-0BBC1D38A37E}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
